  7.93290     7.72423     7.67322     7.58951     7.48108     7.36917     7.14632     6.67792
  7.93290     7.72370     7.67301     7.58925     7.48096     7.36869     7.14617     6.67857
  7.93290     7.72285     7.67191     7.58821     7.48044     7.36809     7.14494     6.67778
  7.93290     7.72207     7.67127     7.58758     7.48001     7.36781     7.14422     6.67737
  7.93290     7.72146     7.67090     7.58741     7.47995     7.36782     7.14446     6.67713
  7.93290     7.72129     7.67105     7.58760     7.48037     7.36800     7.14525     6.67713
  7.93290     7.72133     7.67106     7.58775     7.48065     7.36822     7.14573     6.67697
  7.93290     7.72126     7.67081     7.58771     7.48039     7.36833     7.14582     6.67658
  7.93290     7.72132     7.67076     7.58781     7.48018     7.36840     7.14570     6.67625
  7.93290     7.72167     7.67089     7.58809     7.48044     7.36855     7.14561     6.67619
  7.93290     7.72202     7.67094     7.58824     7.48060     7.36865     7.14595     6.67628
  7.93290     7.72253     7.67109     7.58844     7.48057     7.36892     7.14657     6.67591
  7.93290     7.72317     7.67156     7.58884     7.48070     7.36928     7.14763     6.67584
  7.93290     7.72370     7.67196     7.58892     7.48110     7.36957     7.14795     6.67625
  7.93290     7.72424     7.67237     7.58905     7.48089     7.36964     7.14832     6.67695
  7.93290     7.72711     7.67419     7.58946     7.48196     7.37003     7.14936     6.67727
  7.93290     7.72740     7.67431     7.58952     7.48196     7.36992     7.14965     6.67716
  7.93290     7.72753     7.67444     7.58952     7.48208     7.36999     7.14971     6.67646
  7.93290     7.72761     7.67454     7.58954     7.48256     7.37001     7.14988     6.67611
  7.93290     7.72753     7.67457     7.58954     7.48286     7.36983     7.15007     6.67628
  7.93290     7.72783     7.67477     7.58982     7.48320     7.37008     7.15053     6.67650
  7.93290     7.72804     7.67504     7.59010     7.48363     7.37064     7.15073     6.67660
  7.93290     7.72789     7.67527     7.59028     7.48413     7.37107     7.15068     6.67677
  7.93290     7.72770     7.67550     7.59059     7.48469     7.37122     7.15120     6.67705
  7.93290     7.72741     7.67551     7.59085     7.48492     7.37101     7.15184     6.67710
  7.93290     7.72730     7.67524     7.59103     7.48496     7.37096     7.15144     6.67674
  7.93290     7.72677     7.67499     7.59077     7.48517     7.37094     7.15075     6.67654
  7.93290     7.72652     7.67479     7.59067     7.48551     7.37110     7.15072     6.67618
  7.93290     7.72665     7.67489     7.59078     7.48540     7.37123     7.15156     6.67470
  7.93290     7.72889     7.67694     7.59358     7.48554     7.37321     7.15474     6.67621
  7.93290     7.72942     7.67765     7.59417     7.48585     7.37365     7.15506     6.67683
  7.93290     7.72991     7.67813     7.59481     7.48594     7.37417     7.15510     6.67701
  7.93290     7.73021     7.67753     7.59529     7.48601     7.37456     7.15521     6.67726
  7.93290     7.73068     7.67750     7.59569     7.48625     7.37481     7.15531     6.67780
  7.93290     7.73106     7.67785     7.59588     7.48634     7.37493     7.15524     6.67804
  7.93290     7.73118     7.67812     7.59594     7.48617     7.37494     7.15527     6.67805
  7.93290     7.73109     7.67890     7.59595     7.48600     7.37484     7.15546     6.67660
  7.93290     7.73099     7.67991     7.59594     7.48744     7.37474     7.15548     6.67445
  7.93290     7.73111     7.68011     7.59614     7.49041     7.37488     7.15540     6.67456
  7.93290     7.73125     7.68011     7.59661     7.49029     7.37516     7.15579     6.67458
  7.93290     7.73164     7.68057     7.59745     7.49058     7.37580     7.15651     6.67511
  7.93290     7.73107     7.68049     7.59723     7.49027     7.37573     7.15602     6.67465
  7.93290     7.73078     7.68047     7.59715     7.49040     7.37542     7.15575     6.67444
  7.93290     7.73017     7.68016     7.59785     7.49077     7.37581     7.15563     6.67318
  7.93290     7.73018     7.68032     7.59788     7.49082     7.37611     7.15552     6.67341
  7.93290     7.73030     7.68078     7.59832     7.49108     7.37640     7.15556     6.67356
  7.93290     7.73047     7.68087     7.59873     7.49107     7.37638     7.15564     6.67369
  7.93290     7.73094     7.68097     7.59890     7.49118     7.37654     7.15653     6.67393
  7.93290     7.73177     7.68162     7.59935     7.49155     7.37711     7.15768     6.67453
  7.93290     7.73251     7.68218     7.59984     7.49173     7.37761     7.15829     6.67504
  7.93290     7.73285     7.68229     7.59998     7.49167     7.37777     7.15834     6.67515
  7.93290     7.73310     7.68246     7.59998     7.49178     7.37782     7.15811     6.67532
  7.93290     7.73342     7.68283     7.60006     7.49200     7.37792     7.15799     6.67568
  7.93290     7.73347     7.68314     7.60019     7.49198     7.37827     7.15840     6.67576
  7.93290     7.73392     7.68326     7.60015     7.49206     7.37915     7.15881     6.67554
  7.93290     7.73444     7.68358     7.60015     7.49191     7.37913     7.15868     6.67588
  7.93290     7.73491     7.68385     7.60055     7.49203     7.37931     7.15889     6.67665
  7.93290     7.73464     7.68234     7.60011     7.49117     7.37840     7.15865     6.67607
  7.93290     7.73427     7.68183     7.59984     7.49077     7.37811     7.15835     6.67576
  7.93290     7.73336     7.68093     7.59928     7.49004     7.37755     7.15763     6.67516
  7.93290     7.73236     7.68012     7.59868     7.48938     7.37675     7.15650     6.67476
  7.93290     7.73109     7.67931     7.59827     7.48879     7.37597     7.15557     6.67415
  7.93290     7.73011     7.67852     7.59816     7.48815     7.37489     7.15478     6.67385
  7.93290     7.72937     7.67784     7.59804     7.48746     7.37402     7.15395     6.67381
  7.93290     7.72883     7.67753     7.59782     7.48707     7.37370     7.15352     6.67387
  7.93290     7.72872     7.67746     7.59775     7.48693     7.37351     7.15352     6.67425
  7.93290     7.72865     7.67709     7.59764     7.48654     7.37325     7.15347     6.67453
  7.93290     7.72847     7.67676     7.59746     7.48615     7.37284     7.15362     6.67437
  7.93290     7.72824     7.67658     7.59740     7.48591     7.37261     7.15326     6.67416
  7.93290     7.72819     7.67653     7.59723     7.48575     7.37230     7.15335     6.67426
  7.93290     7.72807     7.67608     7.59694     7.48537     7.37221     7.15283     6.67428
  7.93290     7.72759     7.67478     7.59597     7.48343     7.37268     7.15193     6.67376
  7.93290     7.72755     7.67451     7.59565     7.48318     7.37252     7.15118     6.67408
  7.93290     7.72723     7.67422     7.59548     7.48265     7.37198     7.15110     6.67478
  7.93290     7.72663     7.67365     7.59505     7.48214     7.37130     7.15052     6.67455
  7.93290     7.72608     7.67292     7.59454     7.48150     7.37049     7.14977     6.67382
  7.93290     7.72567     7.67230     7.59407     7.48090     7.36984     7.14917     6.67351
  7.93290     7.72440     7.67104     7.59292     7.47961     7.36874     7.14773     6.67259
  7.93290     7.72292     7.66958     7.59162     7.47832     7.36746     7.14579     6.67150
  7.93290     7.72221     7.66882     7.59101     7.47794     7.36676     7.14494     6.67129
  7.93290     7.72121     7.66806     7.59039     7.47731     7.36608     7.14511     6.67081
  7.93290     7.72014     7.66750     7.58993     7.47666     7.36548     7.14502     6.67035
  7.93290     7.71964     7.66725     7.58950     7.47634     7.36495     7.14444     6.67000
  7.93290     7.71963     7.66693     7.58886     7.47605     7.36444     7.14405     6.66978
  7.93290     7.71946     7.66658     7.58863     7.47561     7.36394     7.14353     6.66993
  7.93290     7.72025     7.66709     7.58798     7.47521     7.36338     7.14468     6.67053
  7.93290     7.71896     7.66566     7.58633     7.47339     7.36197     7.14320     6.66955
  7.93290     7.71892     7.66541     7.58584     7.47285     7.36166     7.14291     6.66942
  7.93290     7.71983     7.66580     7.58594     7.47306     7.36191     7.14357     6.66985
  7.93290     7.72199     7.66637     7.58619     7.47324     7.36295     7.14327     6.67077
  7.93290     7.72361     7.66698     7.58656     7.47325     7.36391     7.14296     6.67187
  7.93290     7.72427     7.66770     7.58684     7.47325     7.36431     7.14363     6.67248
  7.93290     7.72486     7.66848     7.58738     7.47350     7.36453     7.14459     6.67276
  7.93290     7.72543     7.66912     7.58816     7.47394     7.36480     7.14509     6.67329
